object_id,name,is_primary
star/j053336+183224,120 Tau,0
star/j053336-622924,Beta Doradus,0
star/j053336-622924,β Dor,0
star/j053412+034612,38 Ori,0
star/j053412+141836,35 Ori,0
star/j053448+092924,37 Ori,0
star/j053448+092924,Phi1 Orionis,0
star/j053448+092924,φ1 Ori,0
star/j053524+095548,39 Ori,0
star/j053524+095548,Lambda Orionis,0
star/j053524+095548,λ Ori,0
star/j053524+240224,121 Tau,0
star/j053524-045024,42 Ori,0
star/j053524-052512,43 Ori,0
star/j053524-052512,Theta2 Orionis,0
star/j053524-052512,θ2 Ori,0
star/j053524-055436,44 Ori,0
star/j053524-055436,Iota Orionis,0
star/j053524-055436,ι Ori,0
star/j053524-784912,Iota Mensae,0
star/j053524-784912,ι Men,0
star/j053712+091724,40 Ori,0
star/j053712+091724,Phi2 Orionis,0
star/j053712+091724,φ2 Ori,0
star/j053712+170224,122 Tau,0
star/j053712+640900,19 Cam,0
star/j053712-275212,Nu1 Columbae,0
star/j053712-275212,ν1 Col,0
star/j053712-802812,Pi Mensae,0
star/j053712-802812,π Men,0
star/j053748+210824,123 Tau,0
star/j053748+210824,Zeta Tauri,0
star/j053748+210824,ζ Tau,0
star/j053748-284124,Nu2 Columbae,0
star/j053748-284124,ν2 Col,0
star/j053824+302924,26 Aur,0
star/j053900+040712,47 Ori,0
star/j053900+040712,Omega Orionis,0
star/j053900+040712,ω Ori,0
star/j053900-023600,48 Ori,0
star/j053900-023600,Sigma Orionis,0
star/j053900-023600,σ Ori,0
star/j053900-071236,49 Ori,0
star/j053936+255400,125 Tau,0
star/j053936-340412,Alpha Columbae,0
star/j053936-340412,α Col,0
star/j054048-015624,50 Ori,0
star/j054048-015624,Zeta Orionis,0
star/j054048-015624,ζ Ori,0
star/j054124+163148,126 Tau,0
star/j054200-222212,12 Lep,0
star/j054236+012812,51 Ori,0
star/j054312+563448,24 Cam,0
star/j054424-222700,13 Lep,0
star/j054424-222700,Gamma Leporis,0
star/j054424-222700,γ Lep,0
star/j054500-654424,Delta Doradus,0
star/j054500-654424,δ Dor,0
star/j054612+494948,27 Aur,0
star/j054612+494948,Omicron Aurigae,0
star/j054612+494948,ο Aur,0
star/j054612-321836,Mu Columbae,0
star/j054612-321836,μ Col,0
star/j054648+154912,129 Tau,0
star/j054648+560712,26 Cam,0
star/j054648-144912,14 Lep,0
star/j054648-144912,Zeta Leporis,0
star/j054648-144912,ζ Lep,0
star/j054724+142924,131 Tau,0
star/j054724+174348,130 Tau,0
star/j054724-510412,Beta Pictoris,0
star/j054724-510412,β Pic,0
star/j054800+062700,52 Ori,0
star/j054800+135400,133 Tau,0
star/j054912+243412,132 Tau,0
star/j054912+391048,29 Aur,0
star/j054912+391048,Tau Aurigae,0
star/j054912+391048,τ Aur,0
star/j054948+123900,134 Tau,0
star/j054948-561012,Gamma Pictoris,0
star/j054948-561012,γ Pic,0
star/j054948-665400,Epsilon Doradus,0
star/j054948-665400,ε Dor,0
star/j055024+141836,135 Tau,0
star/j055024-792136,Kappa Mensae,0
star/j055024-792136,κ Men,0
star/j055100+371836,31 Aur,0
star/j055100+371836,Upsilon Aurigae,0
star/j055100+371836,υ Aur,0
star/j055100-354612,Beta Columbae,0
star/j055100-354612,β Col,0
star/j055136+390900,32 Aur,0
star/j055136+390900,Nu Aurigae,0
star/j055136+390900,ν Aur,0
star/j055136-073112,55 Ori,0
star/j055136-205248,15 Lep,0
star/j055136-205248,Delta Leporis,0
star/j055136-205248,δ Lep,0
star/j055212+015136,56 Ori,0
star/j055212+141012,137 Tau,0
star/j055212+585736,30 Cam,0
star/j055324+273636,136 Tau,0
star/j055324-334800,Lambda Columbae,0
star/j055324-334800,λ Col,0
star/j055436+201648,54 Ori,0
star/j055436+201648,Chi1 Orionis,0
star/j055436+201648,χ1 Ori,0
star/j055436+554236,30 Aur,0
star/j055436+554236,Xi Aurigae,0
star/j055436+554236,ξ Aur,0
star/j055512+194500,57 Ori,0
star/j055512+595324,31 Cam,0
star/j055512-370712,Xi Columbae,0
star/j055512-370712,ξ Col,0
star/j055624-141012,16 Lep,0
star/j055624-141012,Eta Leporis,0
star/j055624-141012,η Lep,0
star/j055624-312248,Sigma Columbae,0
star/j055624-312248,σ Col,0
star/j055736-351648,Gamma Columbae,0
star/j055736-351648,γ Col,0
star/j055812+015024,59 Ori,0
star/j055812+255700,139 Tau,0
star/j055848+003300,60 Ori,0
star/j055848-092248,1 Mon,0
star/j055848-093336,2 Mon,0
star/j055924+445700,34 Aur,0
star/j055924+445700,Beta Aurigae,0
star/j055924+445700,β Aur,0
star/j055924+541648,33 Aur,0
star/j055924+541648,Delta Aurigae,0
star/j055924+541648,δ Aur,0
star/j055924-424912,Eta Columbae,0
star/j055924-424912,η Col,0
star/j060000+371236,37 Aur,0
star/j060000+371236,Theta Aurigae,0
star/j060000+371236,θ Aur,0
star/j060000+455624,35 Aur,0
star/j060000+455624,Pi Aurigae,0
star/j060000+455624,π Aur,0
star/j060112+475400,36 Aur,0
star/j060148-103600,3 Mon,0
star/j060224+093900,61 Ori,0
star/j060224+093900,Mu Orionis,0
star/j060224+093900,μ Ori,0
star/j060300+425436,38 Aur,0
star/j060336+194124,64 Ori,0
star/j060412+200824,62 Ori,0
star/j060412+200824,Chi2 Orionis,0
star/j060412+200824,χ2 Ori,0
star/j060412+231536,1 Gem,0
star/j060448+040936,66 Ori,0
star/j060448+052512,63 Ori,0
star/j060448+425848,39 Aur,0
star/j060448-162848,17 Lep,0
star/j060600-145624,18 Lep,0
star/j060600-145624,Theta Leporis,0
star/j060600-145624,θ Lep,0
star/j060600-660224,Eta1 Doradus,0
star/j060600-660224,η1 Dor,0
star/j060636+382848,40 Aur,0
star/j060636-421800,Pi1 Columbae,0
star/j060636-421800,π1 Col,0
star/j060748+144612,67 Ori,0
star/j060748+144612,Nu Orionis,0
star/j060748+144612,ν Ori,0
star/j060748-191012,19 Lep,0
star/j060748-371500,Theta Columbae,0
star/j060748-371500,θ Col,0
star/j060748-420900,Pi2 Columbae,0
star/j060748-420900,π2 Col,0
star/j060900-685024,Nu Doradus,0
star/j060900-685024,ν Dor,0
star/j060936+230636,3 Gem,0
star/j061012+585624,37 Cam,0
star/j061012-545812,Delta Pictoris,0
star/j061012-545812,δ Pic,0
star/j061012-744500,Alpha Mensae,0
star/j061012-744500,α Men,0
star/j061124+242512,5 Gem,0
star/j061124+484236,41 Aur,0
star/j061124-653524,Eta2 Doradus,0
star/j061124-653524,η2 Dor,0
star/j061200+141236,70 Ori,0
star/j061200+141236,Xi Orionis,0
star/j061200+141236,ξ Ori,0
star/j061200+160748,69 Ori,0
star/j061200+194724,68 Ori,0
star/j061236+654312,36 Cam,0
star/j061500+190936,71 Ori,0
star/j061500+223036,7 Gem,0
star/j061500+223036,Eta Geminorum,0
star/j061500+223036,η Gem,0
star/j061500-061612,5 Mon,0
star/j061500-061612,Gamma Monocerotis,0
star/j061500-061612,γ Mon,0
star/j061536+123300,73 Ori,0
star/j061536+160824,72 Ori,0
star/j061536+293000,44 Aur,0
star/j061536+293000,Kappa Aurigae,0
star/j061536+293000,κ Aur,0
star/j061536+600000,40 Cam,0
star/j061612+121612,74 Ori,0
star/j061612+235812,8 Gem,0
star/j061648-350824,Kappa Columbae,0
star/j061648-350824,κ Col,0
star/j061724+095624,75 Ori,0
star/j061800+613112,1 Lyn,0
star/j061948+590036,2 Lyn,0
star/j061948-074912,7 Mon,0
star/j062024-300336,1 CMa,0
star/j062024-300336,Zeta Canis Majoris,0
star/j062024-300336,ζ CMa,0
star/j062136+532700,45 Aur,0
star/j062212+592212,4 Lyn,0
star/j062212-332624,Delta Columbae,0
star/j062212-332624,δ Col,0
star/j062248+223036,13 Gem,0
star/j062248+223036,Mu Geminorum,0
star/j062248+223036,μ Gem,0
star/j062248-175736,2 CMa,0
star/j062248-175736,Beta Canis Majoris,0
star/j062248-175736,β CMa,0
star/j062248-562212,Nu Pictoris,0
star/j062248-562212,ν Pic,0
star/j062248-695848,Pi1 Doradus,0
star/j062248-695848,π1 Dor,0
star/j062400+043524,8 Mon,0
star/j062400+043524,Epsilon Monocerotis,0
star/j062400+043524,ε Mon,0
star/j062436+491724,46 Aur,0
star/j062436+491724,Psi1 Aurigae,0
star/j062436+491724,ψ1 Aur,0
star/j062512-694124,Pi2 Doradus,0
star/j062512-694124,π2 Dor,0
star/j062700+582512,5 Lyn,0
star/j062812-044536,10 Mon,0
star/j062812-323448,Lambda Canis Majoris,0
star/j062812-323448,λ CMa,0
star/j062848+201236,18 Gem,0
star/j062848+201236,Nu Geminorum,0
star/j062848+201236,ν Gem,0
star/j062848+302924,48 Aur,0
star/j063000+464124,47 Aur,0
star/j063036+580936,6 Lyn,0
star/j063148-232512,4 CMa,0
star/j063148-232512,Xi1 Canis Majoris,0
star/j063148-232512,ξ1 CMa,0
star/j063148-584500,Mu Pictoris,0
star/j063148-584500,μ Pic,0
star/j063224+045136,12 Mon,0
star/j063300+071948,13 Mon,0
star/j063448-225736,5 CMa,0
star/j063448-225736,Xi2 Canis Majoris,0
star/j063448-225736,ξ2 CMa,0
star/j063524+280112,49 Aur,0
star/j063636-183936,6 CMa,0
star/j063636-183936,Nu1 Canis Majoris,0
star/j063636-183936,ν1 CMa,0
star/j063636-191536,7 CMa,0
star/j063636-191536,Nu2 Canis Majoris,0
star/j063636-191536,ν2 CMa,0
star/j063748+565136,11 Lyn,0
star/j063748+612848,8 Lyn,0
star/j063748-181424,8 CMa,0
star/j063748-181424,Nu3 Canis Majoris,0
star/j063748-181424,ν3 CMa,0
star/j063748-431200,Nu Puppis,0
star/j063748-431200,ν Pup,0
star/j063824+285848,53 Aur,0
star/j063824+392324,51 Aur,0
star/j063900+395400,52 Aur,0
star/j063900+395400,Psi3 Aurigae,0
star/j063900+395400,ψ3 Aur,0
star/j063936+281536,54 Aur,0
star/j063936+422924,50 Aur,0
star/j063936+422924,Psi2 Aurigae,0
star/j063936+422924,ψ2 Aur,0
star/j064012-804836,Zeta Mensae,0
star/j064012-804836,ζ Men,0
star/j064048+095400,15 Mon,0
star/j064236+173900,26 Gem,0
star/j064312+443112,55 Aur,0
star/j064312+443112,Psi4 Aurigae,0
star/j064312+443112,ψ4 Aur,0
star/j064348+131348,30 Gem,0
star/j064348+250748,27 Gem,0
star/j064348+250748,Epsilon Geminorum,0
star/j064348+250748,ε Gem,0
star/j064424-310412,10 CMa,0
star/j064500+125400,31 Gem,0
star/j064500+125400,Xi Geminorum,0
star/j064500+125400,ξ Gem,0
star/j064500+285812,28 Gem,0
star/j064612+592624,12 Lyn,0
star/j064648+083524,16 Mon,0
star/j064648+433448,56 Aur,0
star/j064648+433448,Psi5 Aurigae,0
star/j064648+433448,ψ5 Aur,0
star/j064648+571012,13 Lyn,0
star/j064648-142548,11 CMa,0
star/j064648-210112,12 CMa,0
star/j064724+080224,17 Mon,0
star/j064724+484724,57 Aur,0
star/j064724+484724,Psi6 Aurigae,0
star/j064724+484724,ψ6 Aur,0
star/j064800+022436,18 Mon,0
star/j064800-615624,Alpha Pictoris,0
star/j064800-615624,α Pic,0
star/j064948+161200,33 Gem,0
star/j064948-323036,13 CMa,0
star/j064948-323036,Kappa Canis Majoris,0
star/j064948-323036,κ CMa,0
star/j064948-503636,Tau Puppis,0
star/j064948-503636,τ Pup,0
star/j065024+132436,35 Gem,0
star/j065100+414648,58 Aur,0
star/j065100+414648,Psi7 Aurigae,0
star/j065100+414648,ψ7 Aur,0
star/j065100+673412,42 Cam,0
star/j065136+214536,36 Gem,0
star/j065136-705736,Iota Volantis,0
star/j065136-705736,ι Vol,0
star/j065248+335736,34 Gem,0
star/j065248+335736,Theta Geminorum,0
star/j065248+335736,θ Gem,0
star/j065248+385212,59 Aur,0
star/j065248+592700,14 Lyn,0
star/j065324-201312,15 CMa,0
star/j065400+685324,43 Cam,0
star/j065400-120224,14 CMa,0
star/j065400-120224,Theta Canis Majoris,0
star/j065400-120224,θ CMa,0
star/j065400-241048,16 CMa,0
star/j065400-241048,Omicron1 Canis Majoris,0
star/j065400-241048,ο1 CMa,0
star/j065436+131048,38 Gem,0
star/j065512+252248,37 Gem,0
star/j065512-202400,17 CMa,0
star/j065548-200824,19 CMa,0
star/j065548-200824,Pi Canis Majoris,0
star/j065548-200824,π CMa,0
star/j065624+461612,Psi9 Aurigae,0
star/j065624+461612,ψ9 Aur,0
star/j065624-140224,18 CMa,0
star/j065624-140224,Mu Canis Majoris,0
star/j065624-140224,μ CMa,0
star/j065624-170300,20 CMa,0
star/j065624-170300,Iota Canis Majoris,0
star/j065624-170300,ι CMa,0
star/j065624-792512,Theta Mensae,0
star/j065624-792512,θ Men,0
star/j065700+582512,15 Lyn,0
star/j065736+450524,16 Lyn,0
star/j065848+380300,62 Aur,0
star/j070000+160448,41 Gem,0
star/j070148-275548,22 CMa,0
star/j070148-275548,Sigma Canis Majoris,0
star/j070148-275548,σ CMa,0
star/j070224+241312,42 Gem,0
star/j070224+241312,Omega Geminorum,0
star/j070224+241312,ω Gem,0
star/j070300-041424,19 Mon,0
star/j070300-234948,24 CMa,0
star/j070300-234948,Omicron2 Canis Majoris,0
star/j070300-234948,ο2 CMa,0
star/j070336-153748,23 CMa,0
star/j070336-153748,Gamma Canis Majoris,0
star/j070336-153748,γ CMa,0
star/j070412+203412,43 Gem,0
star/j070412+203412,Zeta Geminorum,0
star/j070412+203412,ζ Gem,0
star/j070524+223824,44 Gem,0
star/j070824+155548,45 Gem,0
star/j070824-262324,25 CMa,0
star/j070824-262324,Delta Canis Majoris,0
star/j070824-262324,δ CMa,0
star/j070900-703000,Gamma2 Volantis,0
star/j070900-703000,γ2 Vol,0
star/j070900-703000-2,Gamma1 Volantis,0
star/j070900-703000-2,γ1 Vol,0
star/j071012-041424,20 Mon,0
star/j071124+265136,47 Gem,0
star/j071124+301500,46 Gem,0
star/j071124+301500,Tau Geminorum,0
star/j071124+301500,τ Gem,0
star/j071124+391912,63 Aur,0
star/j071124-001800,21 Mon,0
star/j071200-002924,22 Mon,0
star/j071200-002924,Delta Monocerotis,0
star/j071200-002924,δ Mon,0
star/j071200-255624,26 CMa,0
star/j071236+240748,48 Gem,0
star/j071312+160936,51 Gem,0
star/j071424+245324,52 Gem,0
star/j071424-262100,27 CMa,0
star/j071500-264612,28 CMa,0
star/j071500-264612,Omega Canis Majoris,0
star/j071500-264612,ω CMa,0
star/j071612+275400,53 Gem,0
star/j071612+593824,18 Lyn,0
star/j071648-675736,Delta Volantis,0
star/j071648-675736,δ Vol,0
star/j071724-370600,Pi Puppis,0
star/j071724-370600,π Pup,0
star/j071800+163224,54 Gem,0
star/j071800+163224,Lambda Geminorum,0
star/j071800+163224,λ Gem,0
star/j071800+405248,64 Aur,0
star/j071836-243336,29 CMa,0
star/j071836-245700,30 CMa,0
star/j071836-245700,Tau Canis Majoris,0
star/j071836-245700,τ CMa,0
star/j072024+215848,55 Gem,0
star/j072024+215848,Delta Geminorum,0
star/j072024+215848,δ Gem,0
star/j072212+202624,56 Gem,0
star/j072212+364536,65 Aur,0
star/j072248+551648,19 Lyn,0
star/j072324+250300,57 Gem,0
star/j072400+404012,66 Aur,0
star/j072400-291800,31 CMa,0
star/j072400-291800,Eta Canis Majoris,0
star/j072400-291800,η CMa,0
star/j072436+273824,59 Gem,0
star/j072512+114012,1 CMi,0
star/j072548+091648,2 CMi,0
star/j072548+091648,Epsilon Canis Minoris,0
star/j072548+091648,ε CMi,0
star/j072548+274800,60 Gem,0
star/j072548+274800,Iota Geminorum,0
star/j072548+274800,ι Gem,0
star/j072548-790524,Epsilon Mensae,0
star/j072548-790524,ε Men,0
star/j072700+081724,3 CMi,0
star/j072700+081724,Beta Canis Minoris,0
star/j072700+081724,β CMi,0
star/j072700+201536,61 Gem,0
star/j072700+491236,21 Lyn,0
star/j072736+212700,63 Gem,0
star/j072812+065624,5 CMi,0
star/j072812+065624,Eta Canis Minoris,0
star/j072812+065624,η CMi,0
star/j072812+085548,4 CMi,0
star/j072812+085548,Gamma Canis Minoris,0
star/j072812+085548,γ CMi,0
star/j072924+280712,64 Gem,0
star/j072924+314648,62 Gem,0
star/j072924+314648,Rho Geminorum,0
star/j072924+314648,ρ Gem,0
star/j072924-431800,Sigma Puppis,0
star/j072924-431800,σ Pup,0
star/j073000+120036,6 CMi,0
star/j073000+275512,65 Gem,0
star/j073000+494012,22 Lyn,0
star/j073148+015436,7 CMi,0
star/j073148+015436,Delta1 Canis Minoris,0
star/j073148+015436,δ1 CMi,0
star/j073300+031724,8 CMi,0
star/j073300+031724,Delta2 Canis Minoris,0
star/j073300+031724,δ2 CMi,0
star/j073336+154948,68 Gem,0
star/j073412+032212,9 CMi,0
star/j073412+032212,Delta3 Canis Minoris,0
star/j073412+032212,δ3 CMi,0
star/j073600+265400,69 Gem,0
star/j073600+265400,Upsilon Geminorum,0
star/j073600+265400,υ Gem,0
star/j073712-040636,25 Mon,0
star/j073824+350300,70 Gem,0
star/j073900+343448,71 Gem,0
star/j073900+343448,Omicron Geminorum,0
star/j073900+343448,ο Gem,0
star/j073936+174012,74 Gem,0
star/j074048+570448,23 Lyn,0
star/j074124-093300,26 Mon,0
star/j074124-093300,Alpha Monocerotis,0
star/j074124-093300,α Mon,0
star/j074200-723636,Zeta Volantis,0
star/j074200-723636,ζ Vol,0
star/j074312+285248,75 Gem,0
star/j074312+285248,Sigma Geminorum,0
star/j074312+285248,σ Gem,0
star/j074312+584236,24 Lyn,0
star/j074348-282436,1 Pup,0
star/j074348-285700,3 Pup,0
star/j074424+242400,77 Gem,0
star/j074424+242400,Kappa Geminorum,0
star/j074424+242400,κ Gem,0
star/j074424+254648,76 Gem,0
star/j074536-144124,2 Pup,0
star/j074612+104612,11 CMi,0
star/j074612+183036,81 Gem,0
star/j074612-143336,4 Pup,0
star/j074648+652736,51 Cam,0
star/j074724+332512,80 Gem,0
star/j074724+332512,Pi Geminorum,0
star/j074724+332512,π Gem,0
star/j074800-121124,5 Pup,0
star/j074800-255624,Omicron Puppis,0
star/j074800-255624,ο Pup,0
star/j074912-245136,7 Pup,0
star/j074912-245136,Xi Puppis,0
star/j074912-245136,ξ Pup,0
star/j074948-171348,6 Pup,0
star/j075136+014612,13 CMi,0
star/j075136+014612,Zeta Canis Minoris,0
star/j075136+014612,ζ CMi,0
star/j075136-135400,9 Pup,0
star/j075212-145100,10 Pup,0
star/j075324+264612,83 Gem,0
star/j075324+264612,Phi Geminorum,0
star/j075324+264612,φ Gem,0
star/j075436+473336,26 Lyn,0
star/j075548+195248,85 Gem,0
star/j075700+154724,1 Cnc,0
star/j075700-225248,11 Pup,0
star/j075700-525848,Chi Carinae,0
star/j075700-525848,χ Car,0
star/j075812+021312,14 CMi,0
star/j075848-231836,12 Pup,0
star/j080000-034048,27 Mon,0
star/j080036+171836,3 Cnc,0
star/j080112+252324,2 Cnc,0
star/j080112+252324,Omega1 Cancri,0
star/j080112+252324,ω1 Cnc,0
star/j080112-012324,28 Mon,0
star/j080148+162736,5 Cnc,0
star/j080148+601912,53 Cam,0
star/j080336+274724,Chi Geminorum,0
star/j080336+274724,χ Gem,0
star/j080336-400000,Zeta Puppis,0
star/j080336-400000,ζ Pup,0
star/j080448+130712,8 Cnc,0
star/j080448-194348,14 Pup,0
star/j080636+223824,9 Cnc,0
star/j080636+223824,Mu1 Cancri,0
star/j080636+223824,μ1 Cnc,0
star/j080748+213448,10 Cnc,0
star/j080748+213448,Mu2 Cancri,0
star/j080748+213448,μ2 Cnc,0
star/j080748-241800,15 Pup,0
star/j080748-241800,Rho Puppis,0
star/j080748-241800,ρ Pup,0
star/j080748-683712,Epsilon Volantis,0
star/j080748-683712,ε Vol,0
star/j080824+513036,27 Lyn,0
star/j080824-025848,29 Mon,0
star/j080824-025848,Zeta Monocerotis,0
star/j080824-025848,ζ Mon,0
star/j080900-191500,16 Pup,0
star/j080936-472024,Gamma2 Velorum,0
star/j080936-472024,γ2 Vel,0
star/j081012+253036,14 Cnc,0
star/j081012+253036,Psi Cancri,0
star/j081012+253036,ψ Cnc,0
star/j081048-134800,18 Pup,0
star/j081124-125548,19 Pup,0
star/j081312+293936,15 Cnc,0
star/j081312-154724,20 Pup,0
star/j081648+091124,17 Cnc,0
star/j081648+091124,Beta Cancri,0
star/j081648+091124,β Cnc,0
star/j081800+593412,29 Lyn,0
star/j081836-765512,Alpha Chamaeleontis,0
star/j081836-765512,α Cha,0
star/j081948+271312,18 Cnc,0
star/j081948+271312,Chi Cancri,0
star/j081948+271312,χ Cnc,0
star/j082024+240112,19 Cnc,0
star/j082024+240112,Lambda Cancri,0
star/j082024+240112,λ Cnc,0
star/j082024+574424,30 Lyn,0
star/j082024-772848,Theta Chamaeleontis,0
star/j082024-772848,θ Cha,0
star/j082212-732400,Eta Volantis,0
star/j082212-732400,η Vol,0
star/j082248+431124,31 Lyn,0
star/j082248-130300,22 Pup,0
star/j082248-593036,Epsilon Carinae,0
star/j082248-593036,ε Car,0
star/j082324+181948,20 Cnc,0
star/j082400+103748,21 Cnc,0
star/j082436-034500,1 Hya,0
star/j082548+170300,25 Cnc,0
star/j082548-660824,Beta Volantis,0
star/j082548-660824,β Vol,0
star/j082624+275324,22 Cnc,0
star/j082624+275324,Phi1 Cancri,0
star/j082624+275324,φ1 Cnc,0
star/j082624-035924,2 Hya,0
star/j082700+123900,27 Cnc,0
star/j082848+141236,29 Cnc,0
star/j082848+240900,28 Cnc,0
star/j083000+604312,1 UMa,0
star/j083000+604312,Omicron Ursae Majoris,0
star/j083000+604312,ο UMa,0
star/j083148+180524,31 Cnc,0
star/j083148+180524,Theta Cancri,0
star/j083148+180524,θ Cnc,0
star/j083148+240448,30 Cnc,0
star/j083148+240448,Upsilon1 Cancri,0
star/j083148+240448,υ1 Cnc,0
star/j083300+202624,33 Cnc,0
star/j083300+202624,Eta Cancri,0
star/j083300+202624,η Cnc,0
star/j083448+362512,33 Lyn,0
star/j083448+650900,2 UMa,0
star/j083524-075848,3 Hya,0
star/j083712+093936,36 Cnc,0
star/j083748+054200,4 Hya,0
star/j083748+054200,Delta Hydrae,0
star/j083748+054200,δ Hya,0
star/j083748-261500,Eta Pyxidis,0
star/j083748-261500,η Pyx,0
star/j083900+032024,5 Hya,0
star/j083900+032024,Sigma Hydrae,0
star/j083900+032024,σ Hya,0
star/j083900+650112,3 UMa,0
star/j083900+650112,Pi1 Ursae Majoris,0
star/j083900+650112,π1 UMa,0
star/j083900-702324,Theta Volantis,0
star/j083900-702324,θ Vol,0
star/j083936-293336,Zeta Pyxidis,0
star/j083936-293336,ζ Pyx,0
star/j084012+641948,4 UMa,0
star/j084012+641948,Pi2 Ursae Majoris,0
star/j084012+641948,π2 UMa,0
star/j084012-122848,6 Hya,0
star/j084012-351836,Beta Pyxidis,0
star/j084012-351836,β Pyx,0
star/j084048+454948,34 Lyn,0
star/j084124-785736,Eta Chamaeleontis,0
star/j084124-785736,η Cha,0
star/j084200-155624,9 Hya,0
star/j084312+032400,7 Hya,0
star/j084312+032400,Eta Hydrae,0
star/j084312+032400,η Hya,0
star/j084312+124048,45 Cnc,0
star/j084312+212812,43 Cnc,0
star/j084312+212812,Gamma Cancri,0
star/j084312+212812,γ Cnc,0
star/j084348-331124,Alpha Pyxidis,0
star/j084348-331124,α Pyx,0
star/j084424+180900,47 Cnc,0
star/j084424+180900,Delta Cancri,0
star/j084424+180900,δ Cnc,0
star/j084500+054048,10 Hya,0
star/j084500+100448,49 Cnc,0
star/j084500-544236,Delta Velorum,0
star/j084500-544236,δ Vel,0
star/j084536+304200,46 Cnc,0
star/j084612-133300,12 Hya,0
star/j084648+062512,11 Hya,0
star/j084648+062512,Epsilon Hydrae,0
star/j084648+062512,ε Hya,0
star/j084648+120636,50 Cnc,0
star/j084648+284536,48 Cnc,0
star/j084648+284536,Iota Cancri,0
star/j084648+284536,ι Cnc,0
star/j084836+055024,13 Hya,0
star/j084836+055024,Rho Hydrae,0
star/j084836+055024,ρ Hya,0
star/j084912-032624,14 Hya,0
star/j085024-274236,Gamma Pyxidis,0
star/j085024-274236,γ Pyx,0
star/j085136-071048,15 Hya,0
star/j085212+434348,35 Lyn,0
star/j085248+281948,55 Cnc,0
star/j085248+281948,Rho1 Cancri,0
star/j085248+281948,ρ1 Cnc,0
star/j085248+322812,51 Cnc,0
star/j085248+322812,Sigma1 Cancri,0
star/j085248+322812,σ1 Cnc,0
star/j085324+615736,5 UMa,0
star/j085400+303448,57 Cnc,0
star/j085512+055700,16 Hya,0
star/j085512+055700,Zeta Hydrae,0
star/j085512+055700,ζ Hya,0
star/j085512-075812,17 Hya,0
star/j085548+113748,60 Cnc,0
star/j085548+275548,58 Cnc,0
star/j085548+275548,Rho2 Cancri,0
star/j085548+275548,ρ2 Cnc,0
star/j085548-274048,Delta Pyxidis,0
star/j085548-274048,δ Pyx,0
star/j085624+643600,6 UMa,0
star/j085624-853936,Zeta Octantis,0
star/j085624-853936,ζ Oct,0
star/j085700+151912,62 Cnc,0
star/j085700+151912,Omicron1 Cancri,0
star/j085700+151912,ο1 Cnc,0
star/j085700+325436,59 Cnc,0
star/j085700+325436,Sigma2 Cancri,0
star/j085700+325436,σ2 Cnc,0
star/j085736+153448,63 Cnc,0
star/j085736+153448,Omicron2 Cancri,0
star/j085736+153448,ο2 Cnc,0
star/j085812+115136,65 Cnc,0
star/j085812+115136,Alpha Cancri,0
star/j085812+115136,α Cnc,0
star/j085924+322512,64 Cnc,0
star/j085924+322512,Sigma3 Cancri,0
star/j085924+322512,σ3 Cnc,0
star/j085924+480224,9 UMa,0
star/j085924+480224,Iota Ursae Majoris,0
star/j085924+480224,ι UMa,0
star/j090112+321500,66 Cnc,0
star/j090148+275400,67 Cnc,0
star/j090224+673748,8 UMa,0
star/j090224+673748,Rho Ursae Majoris,0
star/j090224+673748,ρ UMa,0
star/j090224-662400,Alpha Volantis,0
star/j090224-662400,α Vol,0
star/j090300+242700,69 Cnc,0
star/j090300+242700,Nu Cancri,0
star/j090300+242700,ν Cnc,0
star/j090336+470936,12 UMa,0
star/j090336+470936,Kappa Ursae Majoris,0
star/j090336+470936,κ UMa,0
star/j090600+050524,18 Hya,0
star/j090600+050524,Omega Hydrae,0
star/j090600+050524,ω Hya,0
star/j090748+104012,76 Cnc,0
star/j090748+104012,Kappa Cancri,0
star/j090748+104012,κ Cnc,0
star/j090748+293900,72 Cnc,0
star/j090748+293900,Tau Cancri,0
star/j090748+293900,τ Cnc,0
star/j090748-255136,Kappa Pyxidis,0
star/j090748-255136,κ Pyx,0
star/j090748-432548,Lambda Velorum,0
star/j090748-432548,λ Vel,0
star/j090824+665212,11 UMa,0
star/j090824+665212,Sigma1 Ursae Majoris,0
star/j090824+665212,σ1 UMa,0
star/j090900+263748,75 Cnc,0
star/j090900+513600,15 UMa,0
star/j090900-083524,19 Hya,0
star/j090936+220300,77 Cnc,0
star/j090936+220300,Xi Cancri,0
star/j090936+220300,ξ Cnc,0
star/j090936-084724,20 Hya,0
star/j091012+220000,79 Cnc,0
star/j091012+670748,13 UMa,0
star/j091012+670748,Sigma2 Ursae Majoris,0
star/j091012+670748,σ2 UMa,0
star/j091012-302212,Epsilon Pyxidis,0
star/j091012-302212,ε Pyx,0
star/j091048+633036,14 UMa,0
star/j091048+633036,Tau Ursae Majoris,0
star/j091048+633036,τ UMa,0
star/j091236-070636,21 Hya,0
star/j091312-694312,Beta Carinae,0
star/j091312-694312,β Car,0
star/j091348+431312,36 Lyn,0
star/j091424+021912,22 Hya,0
star/j091424+021912,Theta Hydrae,0
star/j091424+021912,θ Hya,0
star/j091424+612512,16 UMa,0
star/j091500+145624,82 Cnc,0
star/j091500+145624,Pi2 Cancri,0
star/j091500+145624,π2 Cnc,0
